"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD","Quantity","QuantityToken"
"H5","CHN","65","China","WLD"," World",2020,"Gross Imp.",1,190645.255,0,1
"H5","CHN","65","China","WLD"," World",2021,"Gross Imp.",1,278442.304,0,1
"H5","CHN","66","China","CHN","China",2017,"Gross Imp.",1,5040.704,0,1
"H5","CHN","66","China","CHN","China",2018,"Gross Imp.",1,25084.066,0,1
"H5","CHN","66","China","CHN","China",2019,"Gross Imp.",1,6457.934,0,1
"H5","CHN","66","China","CHN","China",2020,"Gross Imp.",1,4288.944,0,1
"H5","CHN","66","China","CHN","China",2021,"Gross Imp.",1,5188.508,0,1
"H5","CHN","66","China","USA","United States",2017,"Gross Imp.",1,197.421,0,1
"H5","CHN","66","China","USA","United States",2018,"Gross Imp.",1,310.823,0,1
"H5","CHN","66","China","USA","United States",2019,"Gross Imp.",1,252.259,0,1
"H5","CHN","66","China","USA","United States",2020,"Gross Imp.",1,182.945,0,1
"H5","CHN","66","China","USA","United States",2021,"Gross Imp.",1,194.668,0,1
"H5","CHN","66","China","WLD"," World",2017,"Gross Imp.",1,11987.796,0,1
"H5","CHN","66","China","WLD"," World",2018,"Gross Imp.",1,33284.869,0,1
"H5","CHN","66","China","WLD"," World",2019,"Gross Imp.",1,15670.099,0,1
"H5","CHN","66","China","WLD"," World",2020,"Gross Imp.",1,8965.946,0,1
"H5","CHN","66","China","WLD"," World",2021,"Gross Imp.",1,11135.079,0,1
"H5","CHN","67","China","CHN","China",2017,"Gross Imp.",1,8187.852,0,1
"H5","CHN","67","China","CHN","China",2018,"Gross Imp.",1,6443.19,0,1
"H5","CHN","67","China","CHN","China",2019,"Gross Imp.",1,9399.309,0,1
"H5","CHN","67","China","CHN","China",2020,"Gross Imp.",1,14826.808,0,1
"H5","CHN","67","China","CHN","China",2021,"Gross Imp.",1,6974.456,0,1
"H5","CHN","67","China","USA","United States",2017,"Gross Imp.",1,9700.241,0,1
"H5","CHN","67","China","USA","United States",2018,"Gross Imp.",1,6882.075,0,1
"H5","CHN","67","China","USA","United States",2019,"Gross Imp.",1,10122.137,0,1
"H5","CHN","67","China","USA","United States",2020,"Gross Imp.",1,7568.606,0,1
"H5","CHN","67","China","USA","United States",2021,"Gross Imp.",1,7218.985,0,1
"H5","CHN","67","China","WLD"," World",2017,"Gross Imp.",1,218563.098,0,1
"H5","CHN","67","China","WLD"," World",2018,"Gross Imp.",1,230916.407,0,1
"H5","CHN","67","China","WLD"," World",2019,"Gross Imp.",1,320116.5,0,1
"H5","CHN","67","China","WLD"," World",2020,"Gross Imp.",1,315492.465,0,1
"H5","CHN","67","China","WLD"," World",2021,"Gross Imp.",1,956426.648,0,1
"H5","CHN","68","China","CHN","China",2017,"Gross Imp.",1,36432.362,0,1
"H5","CHN","68","China","CHN","China",2018,"Gross Imp.",1,49858.703,0,1
"H5","CHN","68","China","CHN","China",2019,"Gross Imp.",1,29674.139,0,1
"H5","CHN","68","China","CHN","China",2020,"Gross Imp.",1,34042.521,0,1
"H5","CHN","68","China","CHN","China",2021,"Gross Imp.",1,35799.556,0,1
"H5","CHN","68","China","USA","United States",2017,"Gross Imp.",1,255478.87,0,1
"H5","CHN","68","China","USA","United States",2018,"Gross Imp.",1,257773.521,0,1
"H5","CHN","68","China","USA","United States",2019,"Gross Imp.",1,244212.04,0,1
"H5","CHN","68","China","USA","United States",2020,"Gross Imp.",1,244632.252,0,1
"H5","CHN","68","China","USA","United States",2021,"Gross Imp.",1,296518.282,0,1
"H5","CHN","68","China","WLD"," World",2017,"Gross Imp.",1,1669702.722,0,1
"H5","CHN","68","China","WLD"," World",2018,"Gross Imp.",1,1842697.26,0,1
"H5","CHN","68","China","WLD"," World",2019,"Gross Imp.",1,1771854.025,0,1
"H5","CHN","68","China","WLD"," World",2020,"Gross Imp.",1,1833987.344,0,1
"H5","CHN","68","China","WLD"," World",2021,"Gross Imp.",1,2275924.858,0,1
"H5","CHN","69","China","CHN","China",2017,"Gross Imp.",1,30126.273,0,1
"H5","CHN","69","China","CHN","China",2018,"Gross Imp.",1,43793.367,0,1
"H5","CHN","69","China","CHN","China",2019,"Gross Imp.",1,18433.959,0,1
"H5","CHN","69","China","CHN","China",2020,"Gross Imp.",1,28106.383,0,1
"H5","CHN","69","China","CHN","China",2021,"Gross Imp.",1,46566.229,0,1
"H5","CHN","69","China","USA","United States",2017,"Gross Imp.",1,125302.424,0,1
"H5","CHN","69","China","USA","United States",2018,"Gross Imp.",1,145718.67,0,1
"H5","CHN","69","China","USA","United States",2019,"Gross Imp.",1,196064.757,0,1
"H5","CHN","69","China","USA","United States",2020,"Gross Imp.",1,205486.01,0,1
"H5","CHN","69","China","USA","United States",2021,"Gross Imp.",1,247018.84,0,1
"H5","CHN","69","China","WLD"," World",2017,"Gross Imp.",1,1023009.705,0,1
"H5","CHN","69","China","WLD"," World",2018,"Gross Imp.",1,1222357.018,0,1
"H5","CHN","69","China","WLD"," World",2019,"Gross Imp.",1,1279141.37,0,1
"H5","CHN","69","China","WLD"," World",2020,"Gross Imp.",1,1346461.063,0,1
"H5","CHN","69","China","WLD"," World",2021,"Gross Imp.",1,1899326.364,0,1
"H5","CHN","70","China","CHN","China",2017,"Gross Imp.",1,234286.709,0,1
"H5","CHN","70","China","CHN","China",2018,"Gross Imp.",1,226924.816,0,1
"H5","CHN","70","China","CHN","China",2019,"Gross Imp.",1,221308.81,0,1
"H5","CHN","70","China","CHN","China",2020,"Gross Imp.",1,445581.986,0,1
"H5","CHN","70","China","CHN","China",2021,"Gross Imp.",1,477838.753,0,1
"H5","CHN","70","China","USA","United States",2017,"Gross Imp.",1,872455.231,0,1
"H5","CHN","70","China","USA","United States",2018,"Gross Imp.",1,1004605.795,0,1
"H5","CHN","70","China","USA","United States",2019,"Gross Imp.",1,1015628.817,0,1
"H5","CHN","70","China","USA","United States",2020,"Gross Imp.",1,849807.336,0,1
"H5","CHN","70","China","USA","United States",2021,"Gross Imp.",1,980057.494,0,1
"H5","CHN","70","China","WLD"," World",2017,"Gross Imp.",1,7219290.605,0,1
"H5","CHN","70","China","WLD"," World",2018,"Gross Imp.",1,7784375.272,0,1
"H5","CHN","70","China","WLD"," World",2019,"Gross Imp.",1,7586927.06,0,1
"H5","CHN","70","China","WLD"," World",2020,"Gross Imp.",1,7855827.751,0,1
"H5","CHN","70","China","WLD"," World",2021,"Gross Imp.",1,8558149.838,0,1
"H5","CHN","71","China","CHN","China",2017,"Gross Imp.",1,1172979.269,0,1
"H5","CHN","71","China","CHN","China",2018,"Gross Imp.",1,1034379.937,0,1
"H5","CHN","71","China","CHN","China",2019,"Gross Imp.",1,659723.676,0,1
"H5","CHN","71","China","CHN","China",2020,"Gross Imp.",1,298508.988,0,1
"H5","CHN","71","China","CHN","China",2021,"Gross Imp.",1,1492884.241,0,1
"H5","CHN","71","China","USA","United States",2017,"Gross Imp.",1,5306287.575,0,1
"H5","CHN","71","China","USA","United States",2018,"Gross Imp.",1,4442211.155,0,1
"H5","CHN","71","China","USA","United States",2019,"Gross Imp.",1,674633.171,0,1
"H5","CHN","71","China","USA","United States",2020,"Gross Imp.",1,728721.668,0,1
"H5","CHN","71","China","USA","United States",2021,"Gross Imp.",1,1081881.024,0,1
"H5","CHN","71","China","WLD"," World",2017,"Gross Imp.",1,65288227.194,0,1
"H5","CHN","71","China","WLD"," World",2018,"Gross Imp.",1,78045977.834,0,1
"H5","CHN","71","China","WLD"," World",2019,"Gross Imp.",1,60463720.659,0,1
"H5","CHN","71","China","WLD"," World",2020,"Gross Imp.",1,31735388.057,0,1
"H5","CHN","71","China","WLD"," World",2021,"Gross Imp.",1,77417421.702,0,1
"H5","CHN","72","China","CHN","China",2017,"Gross Imp.",1,150349.511,0,1
"H5","CHN","72","China","CHN","China",2018,"Gross Imp.",1,141318.894,0,1
"H5","CHN","72","China","CHN","China",2019,"Gross Imp.",1,123911.136,0,1
"H5","CHN","72","China","CHN","China",2020,"Gross Imp.",1,99143.245,0,1
"H5","CHN","72","China","CHN","China",2021,"Gross Imp.",1,115573.113,0,1
"H5","CHN","72","China","USA","United States",2017,"Gross Imp.",1,369395.418,0,1
"H5","CHN","72","China","USA","United States",2018,"Gross Imp.",1,422436.045,0,1
"H5","CHN","72","China","USA","United States",2019,"Gross Imp.",1,276738.968,0,1
"H5","CHN","72","China","USA","United States",2020,"Gross Imp.",1,414792.046,0,1
"H5","CHN","72","China","USA","United States",2021,"Gross Imp.",1,304193.571,0,1
"H5","CHN","72","China","WLD"," World",2017,"Gross Imp.",1,21475573.59,0,1
"H5","CHN","72","China","WLD"," World",2018,"Gross Imp.",1,22369894.746,0,1
"H5","CHN","72","China","WLD"," World",2019,"Gross Imp.",1,23409734.687,0,1
"H5","CHN","72","China","WLD"," World",2020,"Gross Imp.",1,36901161.339,0,1
"H5","CHN","72","China","WLD"," World",2021,"Gross Imp.",1,43547900.367,0,1
"H5","CHN","73","China","CHN","China",2017,"Gross Imp.",1,536693.232,0,1
"H5","CHN","73","China","CHN","China",2018,"Gross Imp.",1,516350.772,0,1
"H5","CHN","73","China","CHN","China",2019,"Gross Imp.",1,522290.921,0,1
"H5","CHN","73","China","CHN","China",2020,"Gross Imp.",1,427179.361,0,1
"H5","CHN","73","China","CHN","China",2021,"Gross Imp.",1,483611.109,0,1
"H5","CHN","73","China","USA","United States",2017,"Gross Imp.",1,1172839.84,0,1
"H5","CHN","73","China","USA","United States",2018,"Gross Imp.",1,1249072.899,0,1
"H5","CHN","73","China","USA","United States",2019,"Gross Imp.",1,1082334.783,0,1
"H5","CHN","73","China","USA","United States",2020,"Gross Imp.",1,953946.989,0,1
"H5","CHN","73","China","USA","United States",2021,"Gross Imp.",1,1096744.492,0,1
"H5","CHN","73","China","WLD"," World",2017,"Gross Imp.",1,10020271.142,0,1
"H5","CHN","73","China","WLD"," World",2018,"Gross Imp.",1,10760592.478,0,1
"H5","CHN","73","China","WLD"," World",2019,"Gross Imp.",1,9859672.764,0,1
"H5","CHN","73","China","WLD"," World",2020,"Gross Imp.",1,9476786.839,0,1
"H5","CHN","73","China","WLD"," World",2021,"Gross Imp.",1,10654844.125,0,1
"H5","CHN","74","China","CHN","China",2017,"Gross Imp.",1,1405987.912,0,1
"H5","CHN","74","China","CHN","China",2018,"Gross Imp.",1,1111658.25,0,1
"H5","CHN","74","China","CHN","China",2019,"Gross Imp.",1,543124.077,0,1
"H5","CHN","74","China","CHN","China",2020,"Gross Imp.",1,569031.87,0,1
"H5","CHN","74","China","CHN","China",2021,"Gross Imp.",1,642560.1,0,1
"H5","CHN","74","China","USA","United States",2017,"Gross Imp.",1,1668236.9,0,1
"H5","CHN","74","China","USA","United States",2018,"Gross Imp.",1,1648742.361,0,1
"H5","CHN","74","China","USA","United States",2019,"Gross Imp.",1,754595.026,0,1
"H5","CHN","74","China","USA","United States",2020,"Gross Imp.",1,767477.434,0,1
"H5","CHN","74","China","USA","United States",2021,"Gross Imp.",1,2173844.666,0,1
"H5","CHN","74","China","WLD"," World",2017,"Gross Imp.",1,41284905.694,0,1
"H5","CHN","74","China","WLD"," World",2018,"Gross Imp.",1,47536738.321,0,1
"H5","CHN","74","China","WLD"," World",2019,"Gross Imp.",1,40626446.365,0,1
"H5","CHN","74","China","WLD"," World",2020,"Gross Imp.",1,48913982.512,0,1
"H5","CHN","74","China","WLD"," World",2021,"Gross Imp.",1,66113950.791,0,1
"H5","CHN","75","China","CHN","China",2017,"Gross Imp.",1,52546.619,0,1
"H5","CHN","75","China","CHN","China",2018,"Gross Imp.",1,6397.732,0,1
"H5","CHN","75","China","CHN","China",2019,"Gross Imp.",1,22296.835,0,1
"H5","CHN","75","China","CHN","China",2020,"Gross Imp.",1,4023.817,0,1
"H5","CHN","75","China","CHN","China",2021,"Gross Imp.",1,4078.964,0,1
"H5","CHN","75","China","USA","United States",2017,"Gross Imp.",1,306856.733,0,1
"H5","CHN","75","China","USA","United States",2018,"Gross Imp.",1,387236.857,0,1
"H5","CHN","75","China","USA","United States",2019,"Gross Imp.",1,449436.029,0,1
"H5","CHN","75","China","USA","United States",2020,"Gross Imp.",1,330577.6,0,1
"H5","CHN","75","China","USA","United States",2021,"Gross Imp.",1,419617.547,0,1
"H5","CHN","75","China","WLD"," World",2017,"Gross Imp.",1,4643077.817,0,1
"H5","CHN","75","China","WLD"," World",2018,"Gross Imp.",1,5486753.857,0,1
"H5","CHN","75","China","WLD"," World",2019,"Gross Imp.",1,5571682.11,0,1
"H5","CHN","75","China","WLD"," World",2020,"Gross Imp.",1,4274387.674,0,1
"H5","CHN","75","China","WLD"," World",2021,"Gross Imp.",1,8464738.606,0,1
"H5","CHN","76","China","CHN","China",2017,"Gross Imp.",1,210456.493,0,1
"H5","CHN","76","China","CHN","China",2018,"Gross Imp.",1,168644.638,0,1
"H5","CHN","76","China","CHN","China",2019,"Gross Imp.",1,133788.283,0,1
"H5","CHN","76","China","CHN","China",2020,"Gross Imp.",1,124264.547,0,1
"H5","CHN","76","China","CHN","China",2021,"Gross Imp.",1,118823.537,0,1
"H5","CHN","76","China","USA","United States",2017,"Gross Imp.",1,1200761.743,0,1
"H5","CHN","76","China","USA","United States",2018,"Gross Imp.",1,1235516.504,0,1
"H5","CHN","76","China","USA","United States",2019,"Gross Imp.",1,948793.412,0,1
"H5","CHN","76","China","USA","United States",2020,"Gross Imp.",1,550183.126,0,1
"H5","CHN","76","China","USA","United States",2021,"Gross Imp.",1,410377.607,0,1
"H5","CHN","76","China","WLD"," World",2017,"Gross Imp.",1,6618069.715,0,1
"H5","CHN","76","China","WLD"," World",2018,"Gross Imp.",1,6643371.182,0,1
"H5","CHN","76","China","WLD"," World",2019,"Gross Imp.",1,5796670.399,0,1
"H5","CHN","76","China","WLD"," World",2020,"Gross Imp.",1,8147556.363,0,1
"H5","CHN","76","China","WLD"," World",2021,"Gross Imp.",1,12488320.823,0,1
"H5","CHN","78","China","CHN","China",2017,"Gross Imp.",1,0.648,0,1
"H5","CHN","78","China","CHN","China",2018,"Gross Imp.",1,47.108,0,1
"H5","CHN","78","China","CHN","China",2019,"Gross Imp.",1,2.96,0,1
"H5","CHN","78","China","CHN","China",2020,"Gross Imp.",1,9.309,0,1
"H5","CHN","78","China","CHN","China",2021,"Gross Imp.",1,15.822,0,1
"H5","CHN","78","China","USA","United States",2017,"Gross Imp.",1,2698.777,0,1
"H5","CHN","78","China","USA","United States",2018,"Gross Imp.",1,3575.489,0,1
"H5","CHN","78","China","USA","United States",2019,"Gross Imp.",1,2819.764,0,1
"H5","CHN","78","China","USA","United States",2020,"Gross Imp.",1,2802.162,0,1
"H5","CHN","78","China","USA","United States",2021,"Gross Imp.",1,3512.358,0,1
"H5","CHN","78","China","WLD"," World",2017,"Gross Imp.",1,265146.035,0,1
"H5","CHN","78","China","WLD"," World",2018,"Gross Imp.",1,401899.307,0,1
"H5","CHN","78","China","WLD"," World",2019,"Gross Imp.",1,369685.547,0,1
"H5","CHN","78","China","WLD"," World",2020,"Gross Imp.",1,120720.42,0,1
"H5","CHN","78","China","WLD"," World",2021,"Gross Imp.",1,114569.111,0,1
"H5","CHN","79","China","CHN","China",2017,"Gross Imp.",1,12735.852,0,1
"H5","CHN","79","China","CHN","China",2018,"Gross Imp.",1,11592.485,0,1
"H5","CHN","79","China","CHN","China",2019,"Gross Imp.",1,11031.157,0,1
"H5","CHN","79","China","CHN","China",2020,"Gross Imp.",1,9572.442,0,1
"H5","CHN","79","China","CHN","China",2021,"Gross Imp.",1,11435.992,0,1
"H5","CHN","79","China","USA","United States",2017,"Gross Imp.",1,22956.457,0,1
"H5","CHN","79","China","USA","United States",2018,"Gross Imp.",1,37224.705,0,1
"H5","CHN","79","China","USA","United States",2019,"Gross Imp.",1,31151.047,0,1
"H5","CHN","79","China","USA","United States",2020,"Gross Imp.",1,28942.451,0,1
"H5","CHN","79","China","USA","United States",2021,"Gross Imp.",1,24131.317,0,1
"H5","CHN","79","China","WLD"," World",2017,"Gross Imp.",1,2496799.321,0,1
"H5","CHN","79","China","WLD"," World",2018,"Gross Imp.",1,2573363.136,0,1
"H5","CHN","79","China","WLD"," World",2019,"Gross Imp.",1,2092022.514,0,1
"H5","CHN","79","China","WLD"," World",2020,"Gross Imp.",1,1996605.318,0,1
"H5","CHN","79","China","WLD"," World",2021,"Gross Imp.",1,1685127.438,0,1
"H5","CHN","80","China","CHN","China",2017,"Gross Imp.",1,23472.765,0,1
"H5","CHN","80","China","CHN","China",2018,"Gross Imp.",1,19724.735,0,1
"H5","CHN","80","China","CHN","China",2019,"Gross Imp.",1,15341.668,0,1
"H5","CHN","80","China","CHN","China",2020,"Gross Imp.",1,11880.586,0,1
"H5","CHN","80","China","CHN","China",2021,"Gross Imp.",1,20207.971,0,1
"H5","CHN","80","China","USA","United States",2017,"Gross Imp.",1,3435.969,0,1
"H5","CHN","80","China","USA","United States",2018,"Gross Imp.",1,2743.61,0,1
"H5","CHN","80","China","USA","United States",2019,"Gross Imp.",1,2699.789,0,1
"H5","CHN","80","China","USA","United States",2020,"Gross Imp.",1,2423.282,0,1
"H5","CHN","80","China","USA","United States",2021,"Gross Imp.",1,3384.726,0,1
"H5","CHN","80","China","WLD"," World",2017,"Gross Imp.",1,208780.375,0,1
"H5","CHN","80","China","WLD"," World",2018,"Gross Imp.",1,178853.72,0,1
"H5","CHN","80","China","WLD"," World",2019,"Gross Imp.",1,159022.706,0,1
"H5","CHN","80","China","WLD"," World",2020,"Gross Imp.",1,410548.964,0,1
"H5","CHN","80","China","WLD"," World",2021,"Gross Imp.",1,283619.737,0,1
"H5","CHN","81","China","CHN","China",2017,"Gross Imp.",1,32393.123,0,1
"H5","CHN","81","China","CHN","China",2018,"Gross Imp.",1,50699.012,0,1
"H5","CHN","81","China","CHN","China",2019,"Gross Imp.",1,46611.618,0,1
"H5","CHN","81","China","CHN","China",2020,"Gross Imp.",1,37044.951,0,1
"H5","CHN","81","China","CHN","China",2021,"Gross Imp.",1,54305.878,0,1
"H5","CHN","81","China","USA","United States",2017,"Gross Imp.",1,290848.475,0,1
"H5","CHN","81","China","USA","United States",2018,"Gross Imp.",1,265568.947,0,1
"H5","CHN","81","China","USA","United States",2019,"Gross Imp.",1,320553.521,0,1
"H5","CHN","81","China","USA","United States",2020,"Gross Imp.",1,297869.38,0,1
"H5","CHN","81","China","USA","United States",2021,"Gross Imp.",1,321924.746,0,1
"H5","CHN","81","China","WLD"," World",2017,"Gross Imp.",1,3098410.139,0,1
"H5","CHN","81","China","WLD"," World",2018,"Gross Imp.",1,4780277.651,0,1
"H5","CHN","81","China","WLD"," World",2019,"Gross Imp.",1,3112541.869,0,1
"H5","CHN","81","China","WLD"," World",2020,"Gross Imp.",1,3434828.754,0,1
"H5","CHN","81","China","WLD"," World",2021,"Gross Imp.",1,5931977.456,0,1
"H5","CHN","82","China","CHN","China",2017,"Gross Imp.",1,125666.15,0,1
"H5","CHN","82","China","CHN","China",2018,"Gross Imp.",1,107623.815,0,1
"H5","CHN","82","China","CHN","China",2019,"Gross Imp.",1,127508.569,0,1
"H5","CHN","82","China","CHN","China",2020,"Gross Imp.",1,98000.179,0,1
"H5","CHN","82","China","CHN","China",2021,"Gross Imp.",1,77363.846,0,1
"H5","CHN","82","China","USA","United States",2017,"Gross Imp.",1,272176.384,0,1
"H5","CHN","82","China","USA","United States",2018,"Gross Imp.",1,281411.707,0,1
"H5","CHN","82","China","USA","United States",2019,"Gross Imp.",1,262666.09,0,1
"H5","CHN","82","China","USA","United States",2020,"Gross Imp.",1,211683.867,0,1
"H5","CHN","82","China","USA","United States",2021,"Gross Imp.",1,234877.66,0,1
"H5","CHN","82","China","WLD"," World",2017,"Gross Imp.",1,3642705.879,0,1
"H5","CHN","82","China","WLD"," World",2018,"Gross Imp.",1,3851791.474,0,1
"H5","CHN","82","China","WLD"," World",2019,"Gross Imp.",1,3508786.389,0,1
"H5","CHN","82","China","WLD"," World",2020,"Gross Imp.",1,3117944.117,0,1
"H5","CHN","82","China","WLD"," World",2021,"Gross Imp.",1,3468782.813,0,1
"H5","CHN","83","China","CHN","China",2017,"Gross Imp.",1,108909.124,0,1
"H5","CHN","83","China","CHN","China",2018,"Gross Imp.",1,109464.061,0,1
"H5","CHN","83","China","CHN","China",2019,"Gross Imp.",1,101992.195,0,1
"H5","CHN","83","China","CHN","China",2020,"Gross Imp.",1,120272.584,0,1
"H5","CHN","83","China","CHN","China",2021,"Gross Imp.",1,115571.811,0,1
"H5","CHN","83","China","USA","United States",2017,"Gross Imp.",1,169960.172,0,1
"H5","CHN","83","China","USA","United States",2018,"Gross Imp.",1,180897.839,0,1
"H5","CHN","83","China","USA","United States",2019,"Gross Imp.",1,166785.399,0,1
"H5","USA","95","United States","CHN","China",2019,"Gross Imp.",1,26782858.712,0,1
"H5","USA","95","United States","CHN","China",2020,"Gross Imp.",1,27845613.734,0,1
"H5","USA","95","United States","CHN","China",2021,"Gross Imp.",1,40420476.13,0,1
